Mod:Item:MetaData, Localized Name
appliedenergistics2:facade:0, Cable Facade - Block of Coal
appliedenergistics2:facade:0, Cable Facade - Packed Ice
appliedenergistics2:facade:0, Cable Facade - Red Sandstone
appliedenergistics2:facade:0, Cable Facade - Chiseled Red Sandstone
appliedenergistics2:facade:0, Cable Facade - Smooth Red Sandstone
appliedenergistics2:facade:0, Cable Facade - Purpur Block
appliedenergistics2:facade:0, Cable Facade - Purpur Pillar
appliedenergistics2:facade:0, Cable Facade - End Stone Bricks
appliedenergistics2:facade:0, Cable Facade - Magma Block
appliedenergistics2:facade:0, Cable Facade - Nether Wart Block
appliedenergistics2:facade:0, Cable Facade - Red Nether Brick
appliedenergistics2:facade:0, Cable Facade - Bone Block
appliedenergistics2:facade:0, Cable Facade - Observer
appliedenergistics2:facade:0, Cable Facade - White Glazed Terracotta
appliedenergistics2:facade:0, Cable Facade - Orange Glazed Terracotta
appliedenergistics2:facade:0, Cable Facade - Magenta Glazed Terracotta
appliedenergistics2:facade:0, Cable Facade - Light Blue Glazed Terracotta
appliedenergistics2:facade:0, Cable Facade - Yellow Glazed Terracotta
appliedenergistics2:facade:0, Cable Facade - Lime Glazed Terracotta
appliedenergistics2:facade:0, Cable Facade - Pink Glazed Terracotta
appliedenergistics2:facade:0, Cable Facade - Gray Glazed Terracotta
appliedenergistics2:facade:0, Cable Facade - Light Gray Glazed Terracotta
appliedenergistics2:facade:0, Cable Facade - Cyan Glazed Terracotta
appliedenergistics2:facade:0, Cable Facade - Purple Glazed Terracotta
appliedenergistics2:facade:0, Cable Facade - Blue Glazed Terracotta
appliedenergistics2:facade:0, Cable Facade - Brown Glazed Terracotta
appliedenergistics2:facade:0, Cable Facade - Green Glazed Terracotta
appliedenergistics2:facade:0, Cable Facade - Red Glazed Terracotta
appliedenergistics2:facade:0, Cable Facade - Black Glazed Terracotta
appliedenergistics2:facade:0, Cable Facade - White Concrete
appliedenergistics2:facade:0, Cable Facade - Orange Concrete
appliedenergistics2:facade:0, Cable Facade - Magenta Concrete
appliedenergistics2:facade:0, Cable Facade - Light Blue Concrete
appliedenergistics2:facade:0, Cable Facade - Yellow Concrete
appliedenergistics2:facade:0, Cable Facade - Lime Concrete
appliedenergistics2:facade:0, Cable Facade - Pink Concrete
appliedenergistics2:facade:0, Cable Facade - Gray Concrete
appliedenergistics2:facade:0, Cable Facade - Light Gray Concrete
appliedenergistics2:facade:0, Cable Facade - Cyan Concrete
appliedenergistics2:facade:0, Cable Facade - Purple Concrete
appliedenergistics2:facade:0, Cable Facade - Blue Concrete
appliedenergistics2:facade:0, Cable Facade - Brown Concrete
appliedenergistics2:facade:0, Cable Facade - Green Concrete
appliedenergistics2:facade:0, Cable Facade - Red Concrete
appliedenergistics2:facade:0, Cable Facade - Black Concrete
appliedenergistics2:facade:0, Cable Facade - White Concrete Powder
appliedenergistics2:facade:0, Cable Facade - Orange Concrete Powder
appliedenergistics2:facade:0, Cable Facade - Magenta Concrete Powder
appliedenergistics2:facade:0, Cable Facade - Light Blue Concrete Powder
appliedenergistics2:facade:0, Cable Facade - Yellow Concrete Powder
appliedenergistics2:facade:0, Cable Facade - Lime Concrete Powder
appliedenergistics2:facade:0, Cable Facade - Pink Concrete Powder
appliedenergistics2:facade:0, Cable Facade - Gray Concrete Powder
appliedenergistics2:facade:0, Cable Facade - Light Gray Concrete Powder
appliedenergistics2:facade:0, Cable Facade - Cyan Concrete Powder
appliedenergistics2:facade:0, Cable Facade - Purple Concrete Powder
appliedenergistics2:facade:0, Cable Facade - Blue Concrete Powder
appliedenergistics2:facade:0, Cable Facade - Brown Concrete Powder
appliedenergistics2:facade:0, Cable Facade - Green Concrete Powder
appliedenergistics2:facade:0, Cable Facade - Red Concrete Powder
appliedenergistics2:facade:0, Cable Facade - Black Concrete Powder
appliedenergistics2:facade:0, Cable Facade - Magical Planks
appliedenergistics2:facade:0, Cable Facade - Magical Wood
appliedenergistics2:facade:0, Cable Facade - Diagonal Wood
appliedenergistics2:facade:0, Cable Facade - Angel Block
appliedenergistics2:facade:0, Cable Facade - Cursed Earth
appliedenergistics2:facade:0, Cable Facade - Redstone Clock
appliedenergistics2:facade:0, Cable Facade - Compressed Cobblestone
appliedenergistics2:facade:0, Cable Facade - Double Compressed Cobblestone
appliedenergistics2:facade:0, Cable Facade - Triple Compressed Cobblestone
appliedenergistics2:facade:0, Cable Facade - Quadruple Compressed Cobblestone
appliedenergistics2:facade:0, Cable Facade - Quintuple Compressed Cobblestone
appliedenergistics2:facade:0, Cable Facade - Sextuple Compressed Cobblestone
appliedenergistics2:facade:0, Cable Facade - Septuple Compressed Cobblestone
appliedenergistics2:facade:0, Cable Facade - Octuple Compressed Cobblestone
appliedenergistics2:facade:0, Cable Facade - Compressed Dirt
appliedenergistics2:facade:0, Cable Facade - Double Compressed Dirt
appliedenergistics2:facade:0, Cable Facade - Triple Compressed Dirt
appliedenergistics2:facade:0, Cable Facade - Quadruple Compressed Dirt
appliedenergistics2:facade:0, Cable Facade - Compressed Sand
appliedenergistics2:facade:0, Cable Facade - Double Compressed Sand
appliedenergistics2:facade:0, Cable Facade - Compressed Gravel
appliedenergistics2:facade:0, Cable Facade - Double Compressed Gravel
appliedenergistics2:facade:0, Cable Facade - Compressed Netherrack
appliedenergistics2:facade:0, Cable Facade - Double Compressed Netherrack
appliedenergistics2:facade:0, Cable Facade - Triple Compressed Netherrack
appliedenergistics2:facade:0, Cable Facade - Quadruple Compressed Netherrack
appliedenergistics2:facade:0, Cable Facade - Quintuple Compressed Netherrack
appliedenergistics2:facade:0, Cable Facade - Sextuple Compressed Netherrack
appliedenergistics2:facade:0, Cable Facade - Border Stone
appliedenergistics2:facade:0, Cable Facade - Crossed Stone
appliedenergistics2:facade:0, Cable Facade - Polished Stone
appliedenergistics2:facade:0, Cable Facade - Stoneburnt
appliedenergistics2:facade:0, Cable Facade - Sandy Glass
appliedenergistics2:facade:0, Cable Facade - Truchet
appliedenergistics2:facade:0, Cable Facade - Blue Quartz
appliedenergistics2:facade:0, Cable Facade - Quartzburnt
appliedenergistics2:facade:0, Cable Facade - Rainbow Stone
appliedenergistics2:facade:0, Cable Facade - Thickened Glass
appliedenergistics2:facade:0, Cable Facade - Thickened Glass (Bordered)
appliedenergistics2:facade:0, Cable Facade - Thickened Glass (Patterned)
appliedenergistics2:facade:0, Cable Facade - Dark Glass
appliedenergistics2:facade:0, Cable Facade - Glowing Glass
appliedenergistics2:facade:0, Cable Facade - Redstone Glass
appliedenergistics2:facade:0, Cable Facade - Block of Enchanted Metal
appliedenergistics2:facade:0, Cable Facade - Block of Demon Metal
appliedenergistics2:facade:0, Cable Facade - Block of Evil Infused Iron
appliedenergistics2:facade:0, Cable Facade - Bedrock Bricks
appliedenergistics2:facade:0, Cable Facade - Bedrock Slabs
appliedenergistics2:facade:0, Cable Facade - Bedrock Cobblestone
appliedenergistics2:facade:0, Cable Facade - Ferrous-Juniper Log
appliedenergistics2:facade:0, Cable Facade - Ferrous-Juniper Log
appliedenergistics2:facade:0, Cable Facade - Ferrous-Juniper Planks
appliedenergistics2:facade:0, Cable Facade - Raw Ferrous-Juniper Planks
appliedenergistics2:facade:0, Cable Facade - Copper Ore
appliedenergistics2:facade:0, Cable Facade - Tin Ore
appliedenergistics2:facade:0, Cable Facade - Silver Ore
appliedenergistics2:facade:0, Cable Facade - Lead Ore
appliedenergistics2:facade:0, Cable Facade - Aluminum Ore
appliedenergistics2:facade:0, Cable Facade - Nickel Ore
appliedenergistics2:facade:0, Cable Facade - Platinum Ore
appliedenergistics2:facade:0, Cable Facade - Iridium Ore
appliedenergistics2:facade:0, Cable Facade - Mana Infused Ore
appliedenergistics2:facade:0, Cable Facade - Oil Sand
appliedenergistics2:facade:0, Cable Facade - Oil Shale
appliedenergistics2:facade:0, Cable Facade - Destabilized Redstone Ore
appliedenergistics2:facade:0, Cable Facade - Energized Netherrack
appliedenergistics2:facade:0, Cable Facade - Resonant End Stone
appliedenergistics2:facade:0, Cable Facade - Oil Sand
appliedenergistics2:facade:0, Cable Facade - Block of Copper
appliedenergistics2:facade:0, Cable Facade - Block of Tin
appliedenergistics2:facade:0, Cable Facade - Block of Silver
appliedenergistics2:facade:0, Cable Facade - Block of Lead
appliedenergistics2:facade:0, Cable Facade - Block of Aluminum
appliedenergistics2:facade:0, Cable Facade - Block of Nickel
appliedenergistics2:facade:0, Cable Facade - Block of Platinum
appliedenergistics2:facade:0, Cable Facade - Block of Iridium
appliedenergistics2:facade:0, Cable Facade - Block of Mana Infused Metal
appliedenergistics2:facade:0, Cable Facade - Block of Steel
appliedenergistics2:facade:0, Cable Facade - Block of Electrum
appliedenergistics2:facade:0, Cable Facade - Block of Invar
appliedenergistics2:facade:0, Cable Facade - Block of Bronze
appliedenergistics2:facade:0, Cable Facade - Block of Constantan
appliedenergistics2:facade:0, Cable Facade - Block of Signalum
appliedenergistics2:facade:0, Cable Facade - Block of Lumium
appliedenergistics2:facade:0, Cable Facade - Block of Enderium
appliedenergistics2:facade:0, Cable Facade - Block of Charcoal
appliedenergistics2:facade:0, Cable Facade - Block of Coal Coke
appliedenergistics2:facade:0, Cable Facade - Black Rockwool
appliedenergistics2:facade:0, Cable Facade - Red Rockwool
appliedenergistics2:facade:0, Cable Facade - Green Rockwool
appliedenergistics2:facade:0, Cable Facade - Brown Rockwool
appliedenergistics2:facade:0, Cable Facade - Blue Rockwool
appliedenergistics2:facade:0, Cable Facade - Purple Rockwool
appliedenergistics2:facade:0, Cable Facade - Cyan Rockwool
appliedenergistics2:facade:0, Cable Facade - Light Gray Rockwool
appliedenergistics2:facade:0, Cable Facade - Gray Rockwool
appliedenergistics2:facade:0, Cable Facade - Pink Rockwool
appliedenergistics2:facade:0, Cable Facade - Lime Rockwool
appliedenergistics2:facade:0, Cable Facade - Yellow Rockwool
appliedenergistics2:facade:0, Cable Facade - Light Blue Rockwool
appliedenergistics2:facade:0, Cable Facade - Magenta Rockwool
appliedenergistics2:facade:0, Cable Facade - Orange Rockwool
appliedenergistics2:facade:0, Cable Facade - White Rockwool
appliedenergistics2:facade:0, Cable Facade - Copper Ore
appliedenergistics2:facade:0, Cable Facade - Tin Ore
appliedenergistics2:facade:0, Cable Facade - Lead Ore
appliedenergistics2:facade:0, Cable Facade - Thorium Ore
appliedenergistics2:facade:0, Cable Facade - Uranium Ore
appliedenergistics2:facade:0, Cable Facade - Boron Ore
appliedenergistics2:facade:0, Cable Facade - Lithium Ore
appliedenergistics2:facade:0, Cable Facade - Magnesium Ore
appliedenergistics2:facade:0, Cable Facade - Copper Block
appliedenergistics2:facade:0, Cable Facade - Tin Block
appliedenergistics2:facade:0, Cable Facade - Lead Block
appliedenergistics2:facade:0, Cable Facade - Thorium Block
appliedenergistics2:facade:0, Cable Facade - Uranium Block
appliedenergistics2:facade:0, Cable Facade - Boron Block
appliedenergistics2:facade:0, Cable Facade - Lithium Block
appliedenergistics2:facade:0, Cable Facade - Magnesium Block
appliedenergistics2:facade:0, Cable Facade - Graphite Block
appliedenergistics2:facade:0, Cable Facade - Beryllium Block
appliedenergistics2:facade:0, Cable Facade - Zirconium Block
appliedenergistics2:facade:0, Cable Facade - Manganese Block
appliedenergistics2:facade:0, Cable Facade - Aluminum Block
appliedenergistics2:facade:0, Cable Facade - Silver Block
appliedenergistics2:facade:0, Cable Facade - Fission Reactor Casing
appliedenergistics2:facade:0, Cable Facade - Blast Block
appliedenergistics2:facade:0, Cable Facade - Empty Cooler
appliedenergistics2:facade:0, Cable Facade - Water Cooler
appliedenergistics2:facade:0, Cable Facade - Redstone Cooler
appliedenergistics2:facade:0, Cable Facade - Quartz Cooler
appliedenergistics2:facade:0, Cable Facade - Gold Cooler
appliedenergistics2:facade:0, Cable Facade - Glowstone Cooler
appliedenergistics2:facade:0, Cable Facade - Lapis Cooler
appliedenergistics2:facade:0, Cable Facade - Diamond Cooler
appliedenergistics2:facade:0, Cable Facade - Liquid Helium Cooler
appliedenergistics2:facade:0, Cable Facade - Enderium Cooler
appliedenergistics2:facade:0, Cable Facade - Cryotheum Cooler
appliedenergistics2:facade:0, Cable Facade - Iron Cooler
appliedenergistics2:facade:0, Cable Facade - Emerald Cooler
appliedenergistics2:facade:0, Cable Facade - Copper Cooler
appliedenergistics2:facade:0, Cable Facade - Tin Cooler
appliedenergistics2:facade:0, Cable Facade - Magnesium Cooler
appliedenergistics2:facade:0, Cable Facade - Thorium-230 Block
appliedenergistics2:facade:0, Cable Facade - Uranium-238 Block
appliedenergistics2:facade:0, Cable Facade - Neptunium-237 Block
appliedenergistics2:facade:0, Cable Facade - Plutonium-242 Block
appliedenergistics2:facade:0, Cable Facade - Americium-243 Block
appliedenergistics2:facade:0, Cable Facade - Curium-246 Block
appliedenergistics2:facade:0, Cable Facade - Berkelium-247 Block
appliedenergistics2:facade:0, Cable Facade - Californium-252 Block
appliedenergistics2:facade:0, Cable Facade - Supercold Ice
appliedenergistics2:facade:0, Cable Facade - Fusion Connector
appliedenergistics2:facade:0, Cable Facade - Wasteland Earth
appliedenergistics2:facade:0, Cable Facade - Tritium Lamp
appliedenergistics2:facade:0, Cable Facade - Stone Pillar
appliedenergistics2:facade:0, Cable Facade - Andesite Pillar
appliedenergistics2:facade:0, Cable Facade - Diorite Pillar
appliedenergistics2:facade:0, Cable Facade - Granite Pillar
appliedenergistics2:facade:0, Cable Facade - Clay Wall
appliedenergistics2:facade:0, Cable Facade - Crossed Clay Wall
appliedenergistics2:facade:0, Cable Facade - Diagonal Clay Wall
appliedenergistics2:facade:0, Cable Facade - White Painted Wood
appliedenergistics2:facade:0, Cable Facade - Orange Painted Wood
appliedenergistics2:facade:0, Cable Facade - Magenta Painted Wood
appliedenergistics2:facade:0, Cable Facade - Light Blue Painted Wood
appliedenergistics2:facade:0, Cable Facade - Yellow Painted Wood
appliedenergistics2:facade:0, Cable Facade - Lime Painted Wood
appliedenergistics2:facade:0, Cable Facade - Pink Painted Wood
appliedenergistics2:facade:0, Cable Facade - Gray Painted Wood
appliedenergistics2:facade:0, Cable Facade - Light Gray Painted Wood
appliedenergistics2:facade:0, Cable Facade - Cyan Painted Wood
appliedenergistics2:facade:0, Cable Facade - Purple Painted Wood
appliedenergistics2:facade:0, Cable Facade - Blue Painted Wood
appliedenergistics2:facade:0, Cable Facade - Brown Painted Wood
appliedenergistics2:facade:0, Cable Facade - Green Painted Wood
appliedenergistics2:facade:0, Cable Facade - Red Painted Wood
appliedenergistics2:facade:0, Cable Facade - Black Painted Wood
appliedenergistics2:facade:0, Cable Facade - Fertile Soil
appliedenergistics2:facade:0, Cable Facade - Olive Wood Planks
appliedenergistics2:facade:0, Cable Facade - Ironwood Planks
appliedenergistics2:facade:0, Cable Facade - Olive Wood
appliedenergistics2:facade:0, Cable Facade - Ironwood
appliedenergistics2:facade:0, Cable Facade - Olive Leaves
appliedenergistics2:facade:0, Cable Facade - Ironwood Leaves
appliedenergistics2:facade:0, Cable Facade - Apple Leaves
appliedenergistics2:facade:0, Cable Facade - Space (0 ~ Negative Space)
appliedenergistics2:facade:0, Cable Facade - Space (1 ~ Natural Air)
appliedenergistics2:facade:0, Cable Facade - Space (2)
appliedenergistics2:facade:0, Cable Facade - Space (3)
appliedenergistics2:facade:0, Cable Facade - Space (4)
appliedenergistics2:facade:0, Cable Facade - Space (5)
appliedenergistics2:facade:0, Cable Facade - Space (6)
appliedenergistics2:facade:0, Cable Facade - Space (7)
appliedenergistics2:facade:0, Cable Facade - Space (8)
appliedenergistics2:facade:0, Cable Facade - Space (9)
appliedenergistics2:facade:0, Cable Facade - Space (10)
appliedenergistics2:facade:0, Cable Facade - Space (11)
appliedenergistics2:facade:0, Cable Facade - Space (12)
appliedenergistics2:facade:0, Cable Facade - Space (13)
appliedenergistics2:facade:0, Cable Facade - Space (14)
appliedenergistics2:facade:0, Cable Facade - Space (15)
appliedenergistics2:facade:0, Cable Facade - Solid (0 ~ Natural Floor)
appliedenergistics2:facade:0, Cable Facade - Solid (1 ~ Barrier)
appliedenergistics2:facade:0, Cable Facade - Solid (2)
appliedenergistics2:facade:0, Cable Facade - Solid (3)
appliedenergistics2:facade:0, Cable Facade - Solid (4)
appliedenergistics2:facade:0, Cable Facade - Solid (5)
appliedenergistics2:facade:0, Cable Facade - Solid (6)
appliedenergistics2:facade:0, Cable Facade - Solid (7)
appliedenergistics2:facade:0, Cable Facade - Solid (8)
appliedenergistics2:facade:0, Cable Facade - Solid (9)
appliedenergistics2:facade:0, Cable Facade - Solid (10)
appliedenergistics2:facade:0, Cable Facade - Solid (11)
appliedenergistics2:facade:0, Cable Facade - Solid (12)
appliedenergistics2:facade:0, Cable Facade - Solid (13)
appliedenergistics2:facade:0, Cable Facade - Solid (14)
appliedenergistics2:facade:0, Cable Facade - Solid (15)
appliedenergistics2:facade:0, Cable Facade - Fluxed Electrum Block
appliedenergistics2:facade:0, Cable Facade - Flux Crystal Block
appliedenergistics2:facade:0, Cable Facade - Certus Quartz Ore
appliedenergistics2:facade:0, Cable Facade - Charged Certus Quartz Ore
appliedenergistics2:facade:0, Cable Facade - Certus Quartz Block
appliedenergistics2:facade:0, Cable Facade - Certus Quartz Pillar
appliedenergistics2:facade:0, Cable Facade - Chiseled Certus Quartz Block
appliedenergistics2:facade:0, Cable Facade - Quartz Glass
appliedenergistics2:facade:0, Cable Facade - Vibrant Quartz Glass
appliedenergistics2:facade:0, Cable Facade - Fluix Block
appliedenergistics2:facade:0, Cable Facade - Sky Stone
